cluster_id,n_trees,density,bbox_area,hull_area,geom_area,geom_type_used,pca_lam1,pca_lam2,pca_ratio,nn_mean,nn_std,height_mean,height_std,height_min,height_max,OPIS,edge_dist_,dominant_count_x,matched_points_x,dominant_fraction_x,n_labels_touched_x,dominant_count_y,matched_points_y,dominant_fraction_y,n_labels_touched_y,dist_to_poly
37,4,0.07970544716691812,274.79331067042017,32.74390625058379,50.18477584879803,buffer_union,97.16446531467022,1.7163245336230908,56.61194221209436,7.331979974875563,2.260309413312761,9.23845,0.9189631045368467,8.0746,10.578,Drevesa v vrsti,43.34954080418078,,,,,2.0,2.0,1.0,1.0,
38,80,0.08317583983907778,7788.398106055021,3261.6866276261794,961.8177604792191,buffer_union,1176.4035817582278,81.6902158004093,14.400789252809558,4.143431138758176,1.6560182950661664,18.128565000000002,6.73614527742128,5.5384,31.1625,Mejica,1783.1539083689283,,,,,70.0,70.0,1.0,1.0,
39,55,0.08305096544487565,7215.695044718656,1871.0921585276058,662.2439571338368,buffer_union,792.6542549602233,35.03509375386656,22.624579244139856,4.085221177870145,1.4773902527411078,11.950050909090908,5.182780647941894,4.3549,22.446,Obvodna vegetacija,0.0,,,,,47.0,47.0,1.0,1.0,
40,1,,0.0,0.0,0.0,buffer_union,,,,,,7.799,0.0,7.799,7.799,Skupina dreves oziroma grmičevja,95.35540536912968,,,,,1.0,1.0,1.0,1.0,
41,1,,0.0,0.0,0.0,buffer_union,,,,,,16.927,0.0,16.927,16.927,Skupina dreves oziroma grmičevja,95.35540536912968,,,,,1.0,1.0,1.0,1.0,
42,10,0.0797054471669181,664.5531814205934,298.8786179767318,125.4619396219951,buffer_union,97.1552118087483,30.993145839472913,3.134732186011634,5.577767527568259,1.331464477921119,10.053410000000001,4.810555560733085,2.9254000000000002,16.2802,Mejica,2466.1136223589333,,,,,5.0,9.0,0.5555555555555556,2.0,
43,11,0.08600436437298989,1046.9024211194715,252.49269414053902,127.90048598341372,buffer_union,331.5541879318622,6.220093842888637,53.30372761351894,3.6566651749880688,1.2372945278967344,11.43679090909091,3.1396058772500104,7.0852,15.789,Mejica,2466.1136223589333,,,,,4.0,4.0,1.0,1.0,
44,1,,0.0,0.0,0.0,buffer_union,,,,,,7.8012,0.0,7.8012,7.8012,Mejica,1916.8845521999444,,,,,,,,,0.6254483188452652
45,1,,0.0,0.0,0.0,buffer_union,,,,,,7.0384,0.0,7.0384,7.0384,Obvodna vegetacija,49.77761353218216,,,,,1.0,1.0,1.0,1.0,
46,7,0.08856545733303425,56.59147272059185,38.27491074766641,79.03758655790345,buffer_union,11.790963376626117,5.477049224140897,2.152794852501182,3.0340777896624753,0.7196790827355045,16.57422857142857,2.1667229704353645,11.699,18.307800000000004,Obvodna vegetacija,49.77761353218216,,,,,3.0,3.0,1.0,1.0,
47,19,0.08056144884417676,935.0109284866227,589.4091598699925,235.8448150150589,buffer_union,115.36164978088112,51.22173736003535,2.2522010327375104,4.614933022765439,1.1266645888800988,10.656005263157896,2.4621636198727592,5.8073999999999995,14.348600000000001,Skupina dreves oziroma grmičevja,126.35237752037399,,,,,17.0,17.0,1.0,1.0,
48,208,0.08247283951529993,49566.88627400633,20348.7603709463,2522.042422965356,buffer_union,5928.095499805215,570.1905606555338,10.396691753349673,4.063646460894654,1.2099619782180504,19.96069086538462,6.308758306098937,5.0284,33.4963,Obvodna vegetacija,0.0,,,,,175.0,175.0,1.0,1.0,
49,65,0.08065234662360657,7406.728975085399,1819.4064265931813,805.9281933028691,buffer_union,1126.5098191743205,26.270755373311204,42.88075478479603,4.3304358056065055,0.8521967741547926,21.14190923076923,3.451672573326337,5.743800000000001,27.350000000000005,Mejica,95.60904194229276,,,,,54.0,54.0,1.0,1.0,
50,3,0.07974644508902796,31.832612684946557,2.7564372654928784,37.61923176200314,buffer_union,21.224683079073607,0.11932563563361986,177.87194651317304,4.403055898016498,0.6414794742900884,13.170033333333334,0.4957448694192971,12.4964,13.6751,Mejica,31.947109722806754,,,,,1.0,1.0,1.0,1.0,
51,56,0.08378914456497097,3578.0218858339676,2003.6666641997576,668.3443337528887,buffer_union,274.47359832674834,201.77245312132638,1.3603125405909922,3.812186387145652,1.30130855225653,12.006466071428571,4.342373982885596,4.6528,20.5198,Mejica,,,,,,26.0,51.0,0.5098039215686274,2.0,
52,2,0.07970544716691812,10.2497650935876,0.0,25.092387924399016,buffer_union,10.419159112794496,0.0,,4.564900680802266,0.0,6.3872,0.3658000000000005,6.021399999999999,6.753,Obvodna vegetacija,0.0,,,,,1.0,1.0,1.0,1.0,
53,3,0.07970544716691812,59.31037612500276,11.549105279782218,37.63858188659852,buffer_union,36.65442341622722,1.2129671340425832,30.218810046456216,5.566265082790035,1.9881255875899533,12.947033333333332,7.1029094284587995,7.244999999999999,22.9599,Obvodna vegetacija,0.0,,,,,3.0,3.0,1.0,1.0,
